sample,time_ms,ir_raw,red_raw,ir_dc,red_dc,ir_ac,red_ac,time_s,ir_raw_minus_dc,red_raw_minus_dc
2656.0,26560.0,85763.0,75387.0,85564.1,75306.5,168.3,51.9,26.56,198.89999999999418,80.5
2658.0,26580.0,85805.0,75417.0,85566.3,75307.5,186.1,64.7,26.58,238.6999999999971,109.5
2660.0,26600.0,85816.0,75431.0,85568.9,75308.7,206.1,80.8,26.6,247.10000000000582,122.30000000000291
2662.0,26620.0,85843.0,75436.0,85571.7,75309.9,228.8,96.7,26.62,271.3000000000029,126.10000000000582
2664.0,26640.0,85408.0,75306.0,85572.3,75310.6,242.3,108.2,26.64,-164.3000000000029,-4.600000000005821
2666.0,26660.0,85789.0,75398.0,85574.7,75311.5,213.2,103.5,26.66,214.3000000000029,86.5
2668.0,26680.0,85627.0,75305.0,85575.6,75311.8,190.4,92.7,26.68,51.39999999999418,-6.80000000000291
2670.0,26700.0,85398.0,75219.0,85574.5,75311.1,139.5,62.8,26.7,-176.5,-92.10000000000582
2672.0,26720.0,85188.0,75125.0,85571.0,75309.5,33.9,9.9,26.72,-383.0,-184.5
2674.0,26740.0,85049.0,75078.0,85566.1,75307.3,-118.4,-60.7,26.74,-517.1000000000058,-229.3000000000029
2676.0,26760.0,85025.0,75071.0,85560.7,75304.9,-280.4,-132.1,26.76,-535.6999999999971,-233.89999999999418
2678.0,26780.0,85058.0,75102.0,85555.6,75302.8,-410.2,-185.5,26.78,-497.6000000000058,-200.8000000000029
2680.0,26800.0,85103.0,75123.0,85551.0,75301.0,-485.0,-211.4,26.8,-448.0,-178.0
2682.0,26820.0,85146.0,75134.0,85546.9,75299.3,-505.2,-213.7,26.82,-400.8999999999942,-165.3000000000029
2684.0,26840.0,85197.0,75163.0,85543.2,75297.9,-485.4,-200.6,26.84,-346.1999999999971,-134.89999999999418
2686.0,26860.0,85244.0,75173.0,85540.1,75296.6,-440.9,-178.7,26.86,-296.1000000000058,-123.60000000000582
2688.0,26880.0,85291.0,75194.0,85537.5,75295.6,-385.2,-154.0,26.88,-246.5,-101.60000000000582
2690.0,26900.0,85329.0,75208.0,85535.3,75294.7,-326.5,-130.2,26.9,-206.3000000000029,-86.69999999999709
2692.0,26920.0,85370.0,75227.0,85533.6,75294.0,-270.2,-108.4,26.92,-163.60000000000582,-67.0
2694.0,26940.0,85370.0,75213.0,85532.0,75293.2,-221.0,-90.4,26.94,-162.0,-80.19999999999709
2696.0,26960.0,85366.0,75198.0,85530.3,75292.3,-185.8,-80.5,26.96,-164.3000000000029,-94.30000000000291
2698.0,26980.0,85351.0,75203.0,85528.6,75291.4,-166.6,-78.8,26.98,-177.60000000000582,-88.39999999999418
2700.0,27000.0,85328.0,75179.0,85526.7,75290.4,-160.9,-81.5,27.0,-198.6999999999971,-111.39999999999418
2702.0,27020.0,85333.0,75179.0,85524.7,75289.3,-166.7,-88.3,27.02,-191.6999999999971,-110.30000000000291
2704.0,27040.0,85328.0,75201.0,85522.7,75288.3,-177.1,-95.5,27.04,-194.6999999999971,-87.30000000000291
2706.0,27060.0,85364.0,75216.0,85521.0,75287.5,-185.0,-97.8,27.06,-157.0,-71.5
2708.0,27080.0,85385.0,75224.0,85519.6,75286.8,-181.6,-93.2,27.08,-134.60000000000582,-62.80000000000291
2710.0,27100.0,85428.0,75249.0,85518.6,75286.4,-166.1,-83.0,27.1,-90.60000000000582,-37.39999999999418
2712.0,27120.0,85467.0,75275.0,85518.0,75286.2,-140.0,-67.1,27.12,-51.0,-11.19999999999709
2714.0,27140.0,85523.0,75294.0,85517.9,75286.2,-104.3,-45.9,27.14,5.100000000005821,7.80000000000291
2716.0,27160.0,85543.0,75309.0,85518.1,75286.4,-62.2,-23.0,27.16,24.89999999999418,22.60000000000582
2718.0,27180.0,85578.0,75317.0,85518.7,75286.7,-20.4,-1.6,27.18,59.30000000000291,30.30000000000291
2720.0,27200.0,85621.0,75339.0,85519.6,75287.2,18.6,16.4,27.2,101.39999999999418,51.80000000000291
2722.0,27220.0,85642.0,75338.0,85520.7,75287.7,54.6,32.0,27.22,121.30000000000291,50.30000000000291
2724.0,27240.0,85657.0,75372.0,85522.0,75288.4,86.0,44.6,27.24,135.0,83.60000000000582
2726.0,27260.0,85683.0,75350.0,85523.6,75289.1,113.1,56.3,27.26,159.39999999999418,60.89999999999418
2728.0,27280.0,85718.0,75367.0,85525.5,75289.8,138.3,64.2,27.28,192.5,77.19999999999709
2730.0,27300.0,85729.0,75374.0,85527.5,75290.7,161.8,71.1,27.3,201.5,83.30000000000291
2732.0,27320.0,85763.0,75379.0,85529.8,75291.7,182.8,79.2,27.32,233.1999999999971,87.30000000000291
2734.0,27340.0,85763.0,75364.0,85532.0,75292.5,202.1,85.4,27.34,231.0,71.5
2736.0,27360.0,85778.0,75375.0,85534.5,75293.3,217.4,86.0,27.36,243.5,81.69999999999709
2738.0,27380.0,85786.0,75391.0,85537.0,75294.1,230.7,84.2,27.38,249.0,96.89999999999418
2740.0,27400.0,85819.0,75400.0,85539.9,75295.1,244.7,85.3,27.4,279.1000000000058,104.89999999999418
2742.0,27420.0,85850.0,75414.0,85542.9,75296.2,261.9,90.5,27.42,307.1000000000058,117.80000000000291
2744.0,27440.0,85881.0,75427.0,85546.4,75297.5,283.7,99.6,27.44,334.6000000000058,129.5
2746.0,27460.0,85941.0,75444.0,85550.1,75299.1,309.0,114.2,27.46,390.8999999999942,144.89999999999418
2748.0,27480.0,85886.0,75415.0,85553.6,75300.4,334.4,128.8,27.48,332.3999999999942,114.60000000000582
2750.0,27500.0,85738.0,75350.0,85555.8,75301.1,337.6,130.5,27.5,182.1999999999971,48.89999999999418
2752.0,27520.0,85490.0,75269.0,85555.7,75300.9,290.6,107.8,27.52,-65.69999999999709,-31.89999999999418
2754.0,27540.0,85238.0,75145.0,85553.3,75299.6,177.9,57.6,27.54,-315.3000000000029,-154.60000000000582
2756.0,27560.0,85064.0,75079.0,85548.9,75297.6,7.1,-16.8,27.56,-484.8999999999942,-218.60000000000582
2758.0,27580.0,85030.0,75055.0,85543.7,75295.2,-184.8,-97.9,27.58,-513.6999999999971,-240.1999999999971
2760.0,27600.0,85073.0,75070.0,85538.8,75293.0,-346.7,-164.9,27.6,-465.8000000000029,-223.0
2762.0,27620.0,85125.0,75097.0,85534.5,75291.0,-445.3,-205.7,27.62,-409.5,-194.0
2764.0,27640.0,85205.0,75145.0,85530.9,75289.5,-476.5,-217.2,27.64,-325.8999999999942,-144.5
2766.0,27660.0,85265.0,75185.0,85528.1,75288.3,-451.6,-203.7,27.66,-263.1000000000058,-103.30000000000291
2768.0,27680.0,85342.0,75206.0,85526.2,75287.3,-389.1,-174.9,27.68,-184.1999999999971,-81.30000000000291
2770.0,27700.0,85377.0,75222.0,85524.7,75286.6,-309.1,-140.5,27.7,-147.6999999999971,-64.60000000000582
2772.0,27720.0,85466.0,75243.0,85524.0,75286.1,-229.0,-106.6,27.72,-58.0,-43.10000000000582
2774.0,27740.0,85525.0,75263.0,85523.8,75285.8,-152.8,-75.9,27.74,1.1999999999970896,-22.80000000000291
2776.0,27760.0,85511.0,75246.0,85523.6,75285.5,-87.1,-50.9,27.76,-12.60000000000582,-39.5
2778.0,27780.0,85507.0,75246.0,85523.4,75285.1,-42.0,-36.8,27.78,-16.39999999999418,-39.10000000000582
2780.0,27800.0,85479.0,75230.0,85523.0,75284.5,-18.8,-33.4,27.8,-44.0,-54.5
2782.0,27820.0,85454.0,75207.0,85522.5,75283.8,-15.1,-39.0,27.82,-68.5,-76.80000000000291
2784.0,27840.0,85456.0,75211.0,85521.8,75283.1,-25.3,-49.8,27.84,-65.80000000000291,-72.10000000000582
2786.0,27860.0,85479.0,75217.0,85521.3,75282.4,-39.5,-59.6,27.86,-42.30000000000291,-65.39999999999418
2788.0,27880.0,85518.0,75222.0,85521.1,75281.8,-46.1,-65.1,27.88,-3.1000000000058208,-59.80000000000291
2790.0,27900.0,85556.0,75261.0,85521.3,75281.5,-38.1,-63.3,27.9,34.69999999999709,-20.5
2792.0,27920.0,85616.0,75278.0,85522.1,75281.4,-15.3,-52.0,27.92,93.89999999999418,-3.3999999999941792
2794.0,27940.0,85659.0,75295.0,85523.3,75281.5,21.6,-35.3,27.94,135.6999999999971,13.5
2796.0,27960.0,85722.0,75320.0,85525.2,75281.8,68.2,-15.6,27.96,196.8000000000029,38.19999999999709
2798.0,27980.0,85778.0,75343.0,85527.6,75282.4,121.5,7.6,27.98,250.39999999999418,60.60000000000582
2800.0,28000.0,85824.0,75354.0,85530.4,75283.1,176.7,30.8,28.0,293.6000000000058,70.89999999999418
2802.0,28020.0,85863.0,75361.0,85533.7,75283.9,229.7,50.9,28.02,329.3000000000029,77.10000000000582
2804.0,28040.0,85893.0,75390.0,85537.1,75284.8,277.0,66.8,28.04,355.8999999999942,105.19999999999709
2806.0,28060.0,85927.0,75389.0,85541.0,75285.8,318.2,80.8,28.06,386.0,103.19999999999709
2808.0,28080.0,85955.0,75384.0,85545.1,75286.8,353.8,91.7,28.08,409.8999999999942,97.19999999999709
2810.0,28100.0,85974.0,75391.0,85549.4,75287.8,383.6,98.0,28.1,424.6000000000058,103.19999999999709
2812.0,28120.0,86008.0,75403.0,85553.9,75289.0,408.1,103.3,28.12,454.1000000000058,114.0
2814.0,28140.0,86021.0,75404.0,85558.5,75290.2,429.4,109.2,28.14,462.5,113.80000000000291
2816.0,28160.0,86040.0,75403.0,85563.2,75291.3,446.8,113.1,28.16,476.8000000000029,111.69999999999709
2818.0,28180.0,86046.0,75434.0,85568.0,75292.6,459.8,115.4,28.18,478.0,141.39999999999418
2820.0,28200.0,86076.0,75415.0,85572.9,75293.9,470.2,119.9,28.2,503.1000000000058,121.10000000000582
2822.0,28220.0,86081.0,75428.0,85577.9,75295.2,480.8,123.5,28.22,503.1000000000058,132.8000000000029
2824.0,28240.0,86109.0,75436.0,85583.2,75296.6,491.9,127.5,28.24,525.8000000000029,139.39999999999418
2826.0,28260.0,86153.0,75476.0,85588.8,75298.3,507.8,135.1,28.26,564.1999999999971,177.6999999999971
2828.0,28280.0,86192.0,75467.0,85594.8,75300.1,530.7,147.8,28.28,597.1999999999971,166.89999999999418
2830.0,28300.0,86246.0,75491.0,85601.2,75301.9,559.2,159.9,28.3,644.8000000000029,189.10000000000582
2832.0,28320.0,86252.0,75507.0,85607.7,75303.9,591.2,172.0,28.32,644.3000000000029,203.10000000000582
2834.0,28340.0,86144.0,75430.0,85613.4,75305.4,614.2,180.7,28.34,530.6000000000058,124.60000000000582
2836.0,28360.0,85877.0,75320.0,85616.7,75305.8,593.0,167.7,28.36,260.3000000000029,14.19999999999709
2838.0,28380.0,85627.0,75218.0,85617.4,75305.2,495.6,121.8,28.38,9.60000000000582,-87.19999999999709
2840.0,28400.0,85433.0,75134.0,85616.0,75303.7,329.8,48.6,28.4,-183.0,-169.6999999999971
2842.0,28420.0,85323.0,75082.0,85613.4,75301.6,131.1,-37.7,28.42,-290.3999999999942,-219.60000000000582
2844.0,28440.0,85314.0,75095.0,85610.4,75299.4,-55.8,-118.3,28.44,-296.3999999999942,-204.39999999999418
2846.0,28460.0,85370.0,75119.0,85607.8,75297.5,-192.7,-174.4,28.46,-237.8000000000029,-178.5
2848.0,28480.0,85462.0,75171.0,85606.0,75296.1,-259.3,-198.2,28.48,-144.0,-125.10000000000582
2850.0,28500.0,85544.0,75206.0,85607.8,75296.2,-219.6,-174.4,28.5,-63.80000000000291,-90.19999999999709
2852.0,28520.0,85622.0,75244.0,85607.8,75295.7,-131.8,-128.2,28.52,14.19999999999709,-51.69999999999709
2854.0,28540.0,85699.0,75275.0,85608.5,75295.4,-56.8,-87.3,28.54,90.5,-20.39999999999418
2856.0,28560.0,85770.0,75308.0,85609.9,75295.5,12.7,-51.7,28.56,160.10000000000582,12.5
2858.0,28580.0,85813.0,75345.0,85611.8,75295.8,78.5,-20.6,28.58,201.1999999999971,49.19999999999709
2860.0,28600.0,85821.0,75323.0,85614.0,75296.1,136.5,5.4,28.6,207.0,26.89999999999418
2862.0,28620.0,85813.0,75320.0,85616.0,75296.3,178.4,20.7,28.62,197.0,23.69999999999709
2864.0,28640.0,85777.0,75281.0,85617.6,75296.2,198.4,25.2,28.64,159.39999999999418,-15.19999999999709
2866.0,28660.0,85750.0,75269.0,85618.9,75296.1,194.8,19.7,28.66,131.10000000000582,-27.10000000000582
2868.0,28680.0,85694.0,75235.0,85619.8,75295.6,172.9,6.0,28.68,74.19999999999709,-60.60000000000582
2870.0,28700.0,85693.0,75238.0,85620.5,75295.1,140.6,-14.7,28.7,72.5,-57.10000000000582
2872.0,28720.0,85704.0,75273.0,85621.3,75294.6,110.9,-34.1,28.72,82.69999999999709,-21.60000000000582
2874.0,28740.0,85736.0,75266.0,85622.5,75294.2,93.8,-44.0,28.74,113.5,-28.19999999999709
2876.0,28760.0,85772.0,75283.0,85623.9,75294.0,93.7,-45.5,28.76,148.10000000000582,-11.0
2878.0,28780.0,85819.0,75284.0,85625.8,75293.9,109.5,-38.4,28.78,193.1999999999971,-9.89999999999418
2880.0,28800.0,85895.0,75313.0,85628.2,75294.2,138.8,-23.4,28.8,266.8000000000029,18.80000000000291
2882.0,28820.0,85926.0,75315.0,85631.0,75294.5,181.0,-3.8,28.82,295.0,20.5
2884.0,28840.0,85964.0,75349.0,85634.2,75295.0,227.0,14.3,28.84,329.8000000000029,54.0
2886.0,28860.0,86000.0,75380.0,85637.8,75295.7,272.2,31.6,28.86,362.1999999999971,84.30000000000291
2888.0,28880.0,86028.0,75366.0,85641.8,75296.4,317.1,48.0,28.88,386.1999999999971,69.60000000000582
2890.0,28900.0,86049.0,75371.0,85645.8,75297.1,356.0,60.3,28.9,403.1999999999971,73.89999999999418
2892.0,28920.0,86086.0,75375.0,85650.2,75297.9,386.3,69.2,28.92,435.8000000000029,77.10000000000582
2894.0,28940.0,86120.0,75384.0,85654.7,75298.8,411.0,76.9,28.94,465.3000000000029,85.19999999999709
2896.0,28960.0,86109.0,75374.0,85659.2,75299.6,431.3,82.8,28.96,449.8000000000029,74.39999999999418
2898.0,28980.0,86114.0,75390.0,85663.6,75300.6,443.8,85.7,28.98,450.3999999999942,89.39999999999418
2900.0,29000.0,86111.0,75402.0,85668.2,75301.5,450.3,88.0,29.0,442.8000000000029,100.5
2902.0,29020.0,86115.0,75403.0,85672.8,75302.4,453.9,89.8,29.02,442.1999999999971,100.60000000000582
2904.0,29040.0,86110.0,75398.0,85677.2,75303.3,453.9,90.6,29.04,432.8000000000029,94.69999999999709
2906.0,29060.0,86144.0,75393.0,85681.8,75304.2,451.6,91.3,29.06,462.1999999999971,88.80000000000291
2908.0,29080.0,86156.0,75407.0,85686.4,75305.3,451.8,92.7,29.08,469.6000000000058,101.69999999999709
2910.0,29100.0,86178.0,75405.0,85691.2,75306.3,455.6,95.3,29.1,486.8000000000029,98.69999999999709
2912.0,29120.0,86200.0,75427.0,85696.1,75307.4,463.6,98.0,29.12,503.8999999999942,119.60000000000582
2914.0,29140.0,86203.0,75434.0,85701.2,75308.6,475.7,103.2,29.14,501.8000000000029,125.39999999999418
2916.0,29160.0,86173.0,75403.0,85706.1,75309.6,488.2,109.1,29.16,466.8999999999942,93.39999999999418
2918.0,29180.0,85975.0,75320.0,85709.4,75309.9,481.4,104.2,29.18,265.6000000000058,10.10000000000582
2920.0,29200.0,85741.0,75215.0,85710.3,75309.2,419.7,75.3,29.2,30.69999999999709,-94.19999999999709
2922.0,29220.0,85497.0,75112.0,85708.7,75307.5,289.3,18.4,29.22,-211.6999999999971,-195.5
2924.0,29240.0,85292.0,75040.0,85705.0,75305.0,103.2,-60.0,29.24,-413.0,-265.0
2926.0,29260.0,85216.0,75008.0,85700.2,75302.1,-104.5,-143.8,29.26,-484.1999999999971,-294.1000000000058
2928.0,29280.0,85223.0,75018.0,85695.3,75299.3,-286.4,-214.6,29.28,-472.3000000000029,-281.3000000000029
2930.0,29300.0,85274.0,75063.0,85691.0,75296.8,-407.8,-259.6,29.3,-417.0,-233.8000000000029
2932.0,29320.0,85352.0,75093.0,85687.4,75294.6,-458.3,-273.2,29.32,-335.3999999999942,-201.60000000000582
2934.0,29340.0,85419.0,75123.0,85684.5,75292.8,-447.2,-260.8,29.34,-265.5,-169.8000000000029
2936.0,29360.0,85484.0,75137.0,85682.3,75291.2,-395.3,-233.0,29.36,-198.3000000000029,-154.1999999999971
2938.0,29380.0,85542.0,75176.0,85680.8,75290.0,-323.1,-199.7,29.38,-138.8000000000029,-114.0
2940.0,29400.0,85595.0,75194.0,85679.8,75289.0,-245.3,-164.1,29.4,-84.80000000000291,-95.0
2942.0,29420.0,85634.0,75202.0,85679.3,75288.2,-171.6,-131.1,29.42,-45.30000000000291,-86.19999999999709
2944.0,29440.0,85651.0,75195.0,85679.0,75287.2,-108.6,-106.2,29.44,-28.0,-92.19999999999709
2946.0,29460.0,85642.0,75209.0,85678.7,75286.5,-62.7,-90.4,29.46,-36.69999999999709,-77.5
2948.0,29480.0,85593.0,75172.0,85678.0,75285.4,-38.9,-83.2,29.48,-85.0,-113.39999999999418
2950.0,29500.0,85574.0,75162.0,85677.0,75284.2,-39.5,-87.3,29.5,-103.0,-122.19999999999709
2952.0,29520.0,85548.0,75155.0,85675.8,75283.0,-56.7,-97.2,29.52,-127.80000000000291,-128.0
2954.0,29540.0,85532.0,75144.0,85674.4,75281.7,-81.2,-108.3,29.54,-142.39999999999418,-137.6999999999971
2956.0,29560.0,85542.0,75151.0,85673.1,75280.3,-105.2,-119.2,29.56,-131.10000000000582,-129.3000000000029
2958.0,29580.0,85567.0,75164.0,85671.9,75279.1,-120.9,-127.0,29.58,-104.89999999999418,-115.10000000000582
2960.0,29600.0,85630.0,75204.0,85671.3,75278.2,-121.5,-125.5,29.6,-41.30000000000291,-74.19999999999709
2962.0,29620.0,85657.0,75209.0,85671.0,75277.5,-103.9,-113.4,29.62,-14.0,-68.5
2964.0,29640.0,85709.0,75213.0,85671.2,75276.9,-73.0,-96.8,29.64,37.80000000000291,-63.89999999999418
2966.0,29660.0,85735.0,75249.0,85671.8,75276.5,-32.4,-79.6,29.66,63.19999999999709,-27.5
2968.0,29680.0,85795.0,75249.0,85673.0,75276.3,12.0,-59.8,29.68,122.0,-27.30000000000291
2970.0,29700.0,85818.0,75269.0,85674.4,75276.2,59.3,-40.6,29.7,143.60000000000582,-7.19999999999709
2972.0,29720.0,85859.0,75272.0,85676.2,75276.2,103.4,-23.3,29.72,182.8000000000029,-4.19999999999709
2974.0,29740.0,85911.0,75315.0,85678.4,75276.5,143.1,-8.1,29.74,232.60000000000582,38.5
2976.0,29760.0,85912.0,75311.0,85680.7,75276.8,179.8,7.9,29.76,231.3000000000029,34.19999999999709
2978.0,29780.0,85933.0,75309.0,85683.2,75277.1,209.1,19.9,29.78,249.8000000000029,31.89999999999418
2980.0,29800.0,85942.0,75321.0,85685.8,75277.5,231.3,27.4,29.8,256.1999999999971,43.5
2982.0,29820.0,85969.0,75314.0,85688.6,75277.9,249.4,34.3,29.82,280.3999999999942,36.10000000000582
2984.0,29840.0,85981.0,75314.0,85691.5,75278.3,265.3,39.0,29.84,289.5,35.69999999999709
2986.0,29860.0,85979.0,75316.0,85694.4,75278.7,278.3,40.5,29.86,284.6000000000058,37.30000000000291
2988.0,29880.0,86019.0,75325.0,85697.5,75279.1,287.5,40.1,29.88,321.5,45.89999999999418
2990.0,29900.0,86020.0,75322.0,85700.7,75279.5,297.4,39.8,29.9,319.3000000000029,42.5
2992.0,29920.0,86049.0,75342.0,85704.1,75280.0,308.4,40.6,29.92,344.8999999999942,62.0
2994.0,29940.0,86070.0,75343.0,85707.7,75280.6,321.9,44.5,29.94,362.3000000000029,62.39999999999418
2996.0,29960.0,86107.0,75360.0,85711.6,75281.3,339.6,51.0,29.96,395.3999999999942,78.69999999999709
2998.0,29980.0,86123.0,75365.0,85715.7,75282.2,361.7,60.5,29.98,407.3000000000029,82.80000000000291
3000.0,30000.0,86099.0,75355.0,85719.7,75283.0,382.2,70.9,30.0,379.3000000000029,72.0
3002.0,30020.0,85939.0,75278.0,85722.3,75283.2,383.4,72.9,30.02,216.6999999999971,-5.19999999999709
3004.0,30040.0,85672.0,75165.0,85722.6,75282.3,333.9,51.1,30.04,-50.60000000000582,-117.30000000000291
3006.0,30060.0,85408.0,75072.0,85720.1,75280.4,212.3,-1.8,30.06,-312.1000000000058,-208.39999999999418
3008.0,30080.0,85192.0,74980.0,85715.3,75277.6,25.6,-79.0,30.08,-523.3000000000029,-297.6000000000058
3010.0,30100.0,85105.0,74939.0,85709.3,75274.3,-190.5,-166.6,30.1,-604.3000000000029,-335.3000000000029
3012.0,30120.0,85075.0,74946.0,85703.0,75270.9,-386.0,-245.0,30.12,-628.0,-324.8999999999942
3014.0,30140.0,85152.0,74964.0,85697.3,75267.9,-524.1,-296.8,30.14,-545.3000000000029,-303.8999999999942
3016.0,30160.0,85231.0,75000.0,85692.4,75265.2,-586.0,-317.4,30.16,-461.3999999999942,-265.1999999999971
3018.0,30180.0,85313.0,75038.0,85688.4,75262.8,-578.5,-311.1,30.18,-375.3999999999942,-224.8000000000029
3020.0,30200.0,85379.0,75080.0,85685.2,75260.8,-522.9,-287.0,30.2,-306.1999999999971,-180.8000000000029
3022.0,30220.0,85427.0,75085.0,85682.5,75259.0,-443.6,-252.5,30.22,-255.5,-174.0
3024.0,30240.0,85505.0,75114.0,85680.6,75257.5,-359.0,-217.1,30.24,-175.60000000000582,-143.5
3026.0,30260.0,85555.0,75123.0,85679.2,75256.1,-277.5,-184.3,30.26,-124.19999999999709,-133.10000000000582
3028.0,30280.0,85582.0,75141.0,85678.1,75255.0,-205.6,-155.0,30.28,-96.10000000000582,-114.0
3030.0,30300.0,85566.0,75127.0,85677.0,75253.8,-150.5,-132.4,30.3,-111.0,-126.80000000000291
3032.0,30320.0,85540.0,75121.0,85675.8,75252.5,-118.3,-120.8,30.32,-135.8000000000029,-131.5
3034.0,30340.0,85939.0,75278.0,85676.4,75252.0,-100.6,-115.5,30.34,262.6000000000058,26.0
3036.0,30360.0,85485.0,75097.0,85674.6,75250.4,-67.4,-104.3,30.36,-189.60000000000582,-153.39999999999418
3038.0,30380.0,85475.0,75097.0,85672.7,75248.9,-77.8,-110.1,30.38,-197.6999999999971,-151.89999999999418
3040.0,30400.0,85480.0,75099.0,85670.8,75247.4,-111.7,-123.3,30.4,-190.8000000000029,-148.39999999999418
3042.0,30420.0,85531.0,75126.0,85669.2,75246.2,-143.5,-131.9,30.42,-138.1999999999971,-120.19999999999709
3044.0,30440.0,85551.0,75138.0,85667.9,75245.1,-157.9,-131.9,30.44,-116.89999999999418,-107.10000000000582
3046.0,30460.0,85608.0,75178.0,85667.0,75244.3,-153.3,-124.0,30.46,-59.0,-66.30000000000291
3048.0,30480.0,85654.0,75214.0,85666.8,75243.8,-128.3,-107.3,30.48,-12.80000000000291,-29.80000000000291
3050.0,30500.0,85701.0,75217.0,85667.1,75243.5,-86.0,-83.7,30.5,33.89999999999418,-26.5
3052.0,30520.0,85732.0,75235.0,85667.8,75243.3,-35.2,-59.7,30.52,64.19999999999709,-8.30000000000291
3054.0,30540.0,85805.0,75242.0,85669.0,75243.3,15.4,-37.1,30.54,136.0,-1.3000000000029104
3056.0,30560.0,85881.0,75266.0,85670.9,75243.6,67.5,-15.9,30.56,210.10000000000582,22.39999999999418
3058.0,30580.0,85893.0,75266.0,85672.9,75243.8,120.6,3.0,30.58,220.10000000000582,22.19999999999709
3060.0,30600.0,85926.0,75295.0,85675.3,75244.2,166.7,17.5,30.6,250.6999999999971,50.80000000000291
3062.0,30620.0,85960.0,75311.0,85678.1,75244.8,207.1,30.0,30.62,281.8999999999942,66.19999999999709
3064.0,30640.0,85995.0,75297.0,85681.3,75245.3,246.8,41.3,30.64,313.6999999999971,51.69999999999709
3066.0,30660.0,85999.0,75313.0,85684.6,75245.9,282.8,48.8,30.66,314.3999999999942,67.10000000000582
3068.0,30680.0,86028.0,75292.0,85688.0,75246.4,309.2,54.3,30.68,340.0,45.60000000000582
3070.0,30700.0,86042.0,75298.0,85691.4,75247.0,327.0,57.1,30.7,350.6000000000058,51.0
3072.0,30720.0,86036.0,75291.0,85694.7,75247.4,336.1,57.1,30.72,341.3000000000029,43.60000000000582
3074.0,30740.0,86041.0,75312.0,85698.0,75248.0,336.8,55.2,30.74,343.0,64.0
3076.0,30760.0,86027.0,75333.0,85701.3,75248.7,335.8,54.8,30.76,325.6999999999971,84.30000000000291
3078.0,30780.0,86059.0,75341.0,85705.0,75249.5,338.1,59.5,30.78,354.0,91.5
3080.0,30800.0,86076.0,75366.0,85708.7,75250.5,345.9,69.0,30.8,367.3000000000029,115.5
3082.0,30820.0,86116.0,75365.0,85712.7,75251.7,357.6,82.9,30.82,403.3000000000029,113.30000000000291
3084.0,30840.0,86092.0,75358.0,85716.6,75252.9,371.8,97.4,30.84,375.3999999999942,105.10000000000582
3086.0,30860.0,85886.0,75293.0,85718.7,75253.4,367.6,103.1,30.86,167.3000000000029,39.60000000000582
3088.0,30880.0,85624.0,75193.0,85718.3,75253.1,305.8,86.4,30.88,-94.30000000000291,-60.10000000000582
3090.0,30900.0,85302.0,75083.0,85714.9,75251.6,168.6,39.2,30.9,-412.8999999999942,-168.60000000000582
3092.0,30920.0,85065.0,74993.0,85709.0,75249.2,-37.3,-35.5,30.92,-644.0,-256.1999999999971
3094.0,30940.0,84939.0,74961.0,85701.6,75246.3,-275.7,-122.3,30.94,-762.6000000000058,-285.3000000000029
3096.0,30960.0,84972.0,74950.0,85694.3,75243.4,-492.1,-199.6,30.96,-722.3000000000029,-293.3999999999942
3098.0,30980.0,85047.0,74981.0,85687.5,75240.8,-638.6,-252.5,30.98,-640.5,-259.8000000000029
3100.0,31000.0,85104.0,75019.0,85681.5,75238.5,-701.6,-274.5,31.0,-577.5,-219.5
3102.0,31020.0,85180.0,75052.0,85676.2,75236.5,-695.3,-269.0,31.02,-496.1999999999971,-184.5
3104.0,31040.0,85234.0,75075.0,85671.7,75234.8,-641.7,-245.7,31.04,-437.6999999999971,-159.8000000000029
3106.0,31060.0,85293.0,75094.0,85667.9,75233.3,-564.6,-214.8,31.06,-374.8999999999942,-139.3000000000029
3108.0,31080.0,85350.0,75120.0,85664.6,75232.2,-481.8,-181.7,31.08,-314.6000000000058,-112.19999999999709
3110.0,31100.0,85410.0,75135.0,85662.0,75231.2,-402.8,-149.9,31.1,-252.0,-96.19999999999709
3112.0,31120.0,85425.0,75130.0,85659.5,75230.2,-333.4,-123.3,31.12,-234.5,-100.19999999999709
3114.0,31140.0,85388.0,75119.0,85656.9,75229.1,-282.1,-106.7,31.14,-268.8999999999942,-110.10000000000582
3116.0,31160.0,85387.0,75093.0,85654.2,75227.9,-255.9,-101.5,31.16,-267.1999999999971,-134.89999999999418
3118.0,31180.0,85348.0,75076.0,85651.3,75226.4,-249.9,-107.7,31.18,-303.3000000000029,-150.39999999999418
3120.0,31200.0,85327.0,75050.0,85648.1,75224.7,-259.9,-122.5,31.2,-321.1000000000058,-174.6999999999971
3122.0,31220.0,85329.0,75043.0,85645.0,75222.9,-278.0,-141.6,31.22,-316.0,-179.89999999999418
3124.0,31240.0,85358.0,75049.0,85642.1,75221.1,-293.1,-159.1,31.24,-284.1000000000058,-172.10000000000582
3126.0,31260.0,85395.0,75056.0,85639.5,75219.4,-296.6,-169.6,31.26,-244.5,-163.39999999999418
3128.0,31280.0,85440.0,75091.0,85637.3,75218.1,-284.9,-170.4,31.28,-197.3000000000029,-127.10000000000582
3130.0,31300.0,85501.0,75107.0,85635.8,75216.9,-256.8,-160.0,31.3,-134.8000000000029,-109.89999999999418
